timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,memory_power,cpu_energy,memory_energy,hour,day,month,temperature_lag_1,temperature_lag_2,temperature_lag_3,frequency_lag_1,cpu_usage_lag_1,power_lag_1,energy_lag_1,temperature_roll3,frequency_roll3,cpu_usage_roll3,power_roll3,energy_roll3,temperature_diff,frequency_diff,cpu_usage_diff,power_diff,energy_diff,target_temperature
2026-07-17 13:25:01,cn21,1,7,26.0,1633.05,0.0,41.5677,51.1654,166399.27911376953,112416.37872314452,13,17,7,26.0,25.0,25.0,1633.06,0.0,39.9295,162476.84344482422,25.666666666666668,1633.0566666666666,0.0,40.28446666666667,162480.7072957357,0.0,-0.009999999999990905,0.0,1.6382000000000048,3922.4356689453125,26.0
2026-07-17 13:30:01,cn21,1,7,26.0,1633.07,0.0,39.4771,50.2085,170230.5723876953,121832.04479980467,13,17,7,26.0,26.0,25.0,1633.05,0.0,41.5677,166399.27911376953,26.0,1633.0600000000002,0.0,40.32476666666667,166368.8983154297,0.0,0.01999999999998181,0.0,-2.090600000000002,3831.2932739257812,26.0
2026-07-17 13:35:01,cn21,1,7,26.0,1633.07,0.0,39.9818,49.6094,174117.7694091797,131188.78344726562,13,17,7,26.0,26.0,26.0,1633.07,0.0,39.4771,170230.5723876953,26.0,1633.0633333333333,0.0,40.3422,170249.20697021484,0.0,0.0,0.0,0.5046999999999997,3887.197021484375,25.0
2026-07-17 13:40:01,cn21,1,7,25.0,1633.07,0.0,40.1566,49.5179,177948.5125732422,140825.32299804688,13,17,7,26.0,26.0,26.0,1633.07,0.0,39.9818,174117.7694091797,25.666666666666668,1633.07,0.0,39.871833333333335,174098.95145670572,-1.0,0.0,0.0,0.17479999999999762,3830.7431640625,25.0
2026-07-17 13:45:01,cn21,1,7,25.0,1633.06,0.0,39.5882,50.6781,181812.4548339844,150565.21893310547,13,17,7,25.0,26.0,26.0,1633.07,0.0,40.1566,177948.5125732422,25.333333333333332,1633.0666666666666,0.0,39.90886666666666,177959.5789388021,0.0,-0.009999999999990905,0.0,-0.5683999999999969,3863.9422607422166,26.0
2026-07-17 13:50:01,cn21,1,7,26.0,1633.06,0.0,39.5166,50.6471,185751.77520751956,160304.3348388672,13,17,7,25.0,25.0,26.0,1633.06,0.0,39.5882,181812.4548339844,25.333333333333332,1633.0633333333333,0.0,39.7538,181837.58087158206,1.0,0.0,0.0,-0.07160000000000366,3939.3203735351562,25.0
2026-07-17 13:55:01,cn21,1,7,25.0,1633.06,0.0,39.5085,50.3553,189505.52911376956,169957.48431396484,13,17,7,26.0,25.0,25.0,1633.06,0.0,39.5166,185751.77520751956,25.333333333333332,1633.06,0.0,39.53776666666666,185689.91971842453,-1.0,0.0,0.0,-0.008099999999998886,3753.75390625,26.0
2026-07-17 14:00:01,cn21,1,7,26.0,1633.05,0.0,39.6978,50.2727,193356.0965576172,179606.4037475586,14,17,7,25.0,26.0,25.0,1633.06,0.0,39.5085,189505.52911376956,25.666666666666668,1633.0566666666666,0.0,39.5743,189537.80029296875,1.0,-0.009999999999990905,0.0,0.1893000000000029,3850.567443847627,26.0
2026-07-17 14:05:01,cn21,1,7,26.0,1633.05,0.99,39.3859,49.934,197137.596496582,189235.2730102539,14,17,7,26.0,25.0,26.0,1633.05,0.0,39.6978,193356.0965576172,25.666666666666668,1633.0533333333333,0.33,39.53073333333333,193333.0740559896,0.0,0.0,0.99,-0.3119000000000014,3781.4999389648146,25.0
2026-07-17 14:10:01,cn21,1,7,25.0,1633.05,0.0,40.133,50.2674,201040.55334472656,198772.5508422852,14,17,7,26.0,26.0,25.0,1633.05,0.99,39.3859,197137.596496582,25.666666666666668,1633.05,0.33,39.7389,197178.08213297525,-1.0,0.0,-0.99,0.7471000000000032,3902.9568481445604,26.0
2026-07-17 14:15:02,cn21,1,7,26.0,1633.05,0.99,39.8437,50.0101,204948.29345703125,208426.4210205078,14,17,7,25.0,26.0,26.0,1633.05,0.0,40.133,201040.55334472656,25.666666666666668,1633.05,0.66,39.787533333333336,201042.14776611328,1.0,0.0,0.99,-0.28930000000000433,3907.7401123046875,25.0
2026-07-17 14:20:01,cn21,1,7,25.0,1633.05,0.0,39.2863,50.0222,208755.31427001956,217962.08392333984,14,17,7,26.0,25.0,26.0,1633.05,0.99,39.8437,204948.29345703125,25.333333333333332,1633.05,0.33,39.75433333333333,204914.72035725912,-1.0,0.0,-0.99,-0.5574000000000012,3807.0208129883104,26.0
2026-07-17 14:25:01,cn21,1,7,26.0,1633.04,0.0,39.5594,50.1286,212562.35479736328,227592.13079833984,14,17,7,25.0,26.0,25.0,1633.05,0.0,39.2863,208755.31427001956,25.666666666666668,1633.0466666666664,0.33,39.56313333333333,208755.32084147134,1.0,-0.009999999999990905,0.0,0.27309999999999945,3807.040527343721,27.0
2026-07-17 14:30:01,cn21,1,7,27.0,1633.04,0.0,39.152,49.8862,216247.61279296875,237116.64526367188,14,17,7,26.0,25.0,26.0,1633.04,0.0,39.5594,212562.35479736328,26.0,1633.043333333333,0.0,39.332566666666665,212521.7606201172,1.0,0.0,0.0,-0.40739999999999554,3685.2579956054688,26.0
2026-07-17 14:35:01,cn21,1,7,26.0,1633.04,0.0,39.537,49.8811,219961.70245361328,246499.8501586914,14,17,7,27.0,26.0,25.0,1633.04,0.0,39.152,216247.61279296875,26.333333333333332,1633.04,0.0,39.416133333333335,216257.22334798178,-1.0,0.0,0.0,0.384999999999998,3714.0896606445312,26.0
2026-07-17 14:40:02,cn21,1,7,26.0,1633.03,0.0,39.4071,49.8663,223736.017578125,255951.7991333008,14,17,7,26.0,27.0,26.0,1633.04,0.0,39.537,219961.70245361328,26.333333333333332,1633.0366666666666,0.0,39.36536666666667,219981.7776082357,0.0,-0.009999999999990905,0.0,-0.12989999999999924,3774.3151245117188,26.0
2026-07-17 14:45:01,cn21,1,7,26.0,1633.03,0.0,39.445,49.9563,227495.95068359372,3260.271545410156,14,17,7,26.0,26.0,27.0,1633.03,0.0,39.4071,223736.017578125,26.0,1633.0333333333335,0.0,39.463033333333335,223731.22357177734,0.0,0.0,0.0,0.03790000000000049,3759.933105468721,25.0
2026-07-17 14:50:01,cn21,1,7,25.0,1633.03,0.0,39.4797,49.0252,231426.4213256836,12690.103454589844,14,17,7,26.0,26.0,26.0,1633.03,0.0,39.445,227495.95068359372,25.666666666666668,1633.03,0.0,39.44393333333334,227552.79652913412,-1.0,0.0,0.0,0.03470000000000084,3930.470642089873,26.0
2026-07-17 14:55:01,cn21,1,7,26.0,1633.02,0.0,39.6166,50.6007,235299.0444946289,22142.029174804688,14,17,7,25.0,26.0,26.0,1633.03,0.0,39.4797,231426.4213256836,25.666666666666668,1633.0266666666666,0.0,39.51376666666666,231407.1388346354,1.0,-0.009999999999990905,0.0,0.13689999999999714,3872.6231689453125,25.0
2026-07-17 15:00:01,cn21,1,7,25.0,1633.02,0.99,39.7634,49.8586,239173.1103515625,31648.50537109375,15,17,7,26.0,25.0,26.0,1633.02,0.0,39.6166,235299.0444946289,25.333333333333332,1633.0233333333333,0.33,39.6199,235299.525390625,-1.0,0.0,0.99,0.14679999999999893,3874.0658569335938,25.0
2026-07-17 15:05:02,cn21,1,7,25.0,1633.02,0.0,39.6385,49.9221,243013.49310302731,41155.439697265625,15,17,7,25.0,26.0,25.0,1633.02,0.99,39.7634,239173.1103515625,25.333333333333332,1633.02,0.33,39.67283333333333,239161.8826497396,0.0,0.0,-0.99,-0.12489999999999668,3840.3827514648146,26.0
2026-07-17 15:10:01,cn21,1,7,26.0,1632.96,0.0,40.1375,49.5599,246932.1407470703,50621.60711669922,15,17,7,25.0,25.0,26.0,1633.02,0.0,39.6385,243013.49310302731,25.333333333333332,1633.0,0.33,39.846466666666664,243039.58140055338,1.0,-0.05999999999994543,0.0,0.49900000000000233,3918.647644042998,26.0
2026-07-17 15:15:01,cn21,1,7,26.0,1632.89,0.0,39.4048,49.0524,250871.73114013672,60046.0419921875,15,17,7,26.0,25.0,25.0,1632.96,0.0,40.1375,246932.1407470703,25.666666666666668,1632.956666666667,0.0,39.726933333333335,246939.12166341147,0.0,-0.06999999999993634,0.0,-0.7327000000000012,3939.5903930664062,26.0
2026-07-17 15:20:01,cn21,1,7,26.0,1632.88,0.0,39.4987,50.143,254782.106262207,69462.62322998047,15,17,7,26.0,26.0,25.0,1632.89,0.0,39.4048,250871.73114013672,26.0,1632.9099999999999,0.0,39.68033333333333,250861.99271647134,0.0,-0.009999999999990905,0.0,0.09389999999999787,3910.3751220702834,25.0
2026-07-17 15:25:01,cn21,1,7,25.0,1632.72,0.0,39.2355,49.592,258775.30200195312,78883.5224609375,15,17,7,26.0,26.0,26.0,1632.88,0.0,39.4987,254782.106262207,25.666666666666668,1632.83,0.0,39.37966666666667,254809.71313476562,-1.0,-0.16000000000008185,0.0,-0.26319999999999766,3993.195739746123,26.0
2026-07-17 15:30:01,cn21,1,7,26.0,1632.66,0.0,39.4898,49.2467,470.2927856445313,88222.06689453125,15,17,7,25.0,26.0,26.0,1632.72,0.0,39.2355,258775.30200195312,25.666666666666668,1632.7533333333333,0.0,39.40800000000001,171342.56701660156,1.0,-0.05999999999994543,0.0,0.25430000000000064,-258305.0092163086,27.0
2026-07-17 15:35:01,cn21,1,7,27.0,1632.45,1.0,39.5774,49.9522,4324.6915283203125,97560.79565429688,15,17,7,26.0,25.0,26.0,1632.66,0.0,39.4898,470.2927856445313,26.0,1632.61,0.3333333333333333,39.43423333333333,87856.76210530598,1.0,-0.21000000000003638,1.0,0.0875999999999948,3854.3987426757812,27.0
2026-07-17 15:40:01,cn21,1,7,27.0,1632.41,0.0,39.1258,49.309,8031.54315185547,106969.54760742188,15,17,7,27.0,26.0,25.0,1632.45,1.0,39.5774,4324.6915283203125,26.666666666666668,1632.506666666667,0.3333333333333333,39.39766666666666,4275.5091552734375,0.0,-0.03999999999996362,-1.0,-0.4515999999999991,3706.851623535157,26.0
2026-07-17 15:45:01,cn21,1,7,26.0,1632.4,0.99,39.4651,50.0421,11784.343627929688,116406.76940917967,15,17,7,27.0,27.0,26.0,1632.41,0.0,39.1258,8031.54315185547,26.666666666666668,1632.42,0.6633333333333333,39.38943333333333,8046.859436035156,-1.0,-0.009999999999990905,0.99,0.3393000000000015,3752.800476074218,26.0
2026-07-17 15:50:01,cn21,1,7,26.0,1632.4,0.0,39.346,49.4657,15651.786865234377,125832.8198852539,15,17,7,26.0,27.0,27.0,1632.4,0.99,39.4651,11784.343627929688,26.333333333333332,1632.4033333333336,0.33,39.3123,11822.557881673178,0.0,0.0,-0.99,-0.11910000000000309,3867.4432373046893,26.0
2026-07-17 15:55:01,cn21,1,7,26.0,1632.4,0.0,39.4134,49.793,19379.29656982422,135259.35455322266,15,17,7,26.0,26.0,27.0,1632.4,0.0,39.346,15651.786865234377,26.0,1632.4,0.33,39.408166666666666,15605.142354329428,0.0,0.0,0.0,0.06740000000000634,3727.509704589842,26.0
2026-07-17 16:00:01,cn21,1,7,26.0,1632.24,0.0,39.2477,49.5428,23143.927978515625,144705.70642089844,16,17,7,26.0,26.0,26.0,1632.4,0.0,39.4134,19379.29656982422,26.0,1632.3466666666666,0.0,39.3357,19391.670471191406,0.0,-0.16000000000008185,0.0,-0.16570000000000107,3764.6314086914062,26.0
2026-07-17 16:05:01,cn21,1,7,26.0,1632.03,0.0,39.2333,49.5402,26936.554626464844,154162.4086303711,16,17,7,26.0,26.0,26.0,1632.24,0.0,39.2477,23143.927978515625,26.0,1632.2233333333334,0.0,39.29813333333333,23153.259724934895,0.0,-0.21000000000003638,0.0,-0.014400000000001967,3792.6266479492188,26.0
2026-07-17 16:10:01,cn21,1,7,26.0,1631.82,0.0,39.2287,50.2894,30671.74725341797,163626.75811767578,16,17,7,26.0,26.0,26.0,1632.03,0.0,39.2333,26936.554626464844,26.0,1632.03,0.0,39.23656666666667,26917.40995279948,0.0,-0.21000000000003638,0.0,-0.004599999999996385,3735.192626953125,27.0
2026-07-17 16:15:01,cn21,1,7,27.0,1631.61,0.0,39.6164,49.8276,34475.584228515625,173042.83489990234,16,17,7,26.0,26.0,26.0,1631.82,0.0,39.2287,30671.74725341797,26.333333333333332,1631.82,0.0,39.35946666666666,30694.62870279948,1.0,-0.21000000000003638,0.0,0.38769999999999527,3803.8369750976562,26.0
2026-07-17 12:55:01,cn21,1,8,25.0,1549.86,0.0,39.114,49.5813,143268.8458251953,55330.17053222656,12,17,7,26.0,26.0,26.0,1549.86,0.0,39.0964,139471.02435302734,25.666666666666668,1549.86,0.0,39.147400000000005,139489.29532877603,-1.0,0.0,0.0,0.01759999999999451,3797.8214721679688,26.0
2026-07-17 13:00:01,cn21,1,8,26.0,1549.86,0.0,39.7096,49.9124,147049.88891601562,64824.51525878906,13,17,7,25.0,26.0,26.0,1549.86,0.0,39.114,143268.8458251953,25.666666666666668,1549.86,0.0,39.306666666666665,143263.25303141275,1.0,0.0,0.0,0.5956000000000046,3781.0430908203125,26.0
2026-07-17 13:05:01,cn21,1,8,26.0,1549.86,0.0,39.5087,50.6239,150806.243347168,74381.75396728516,13,17,7,26.0,25.0,26.0,1549.86,0.0,39.7096,147049.88891601562,25.666666666666668,1549.86,0.0,39.4441,147041.65936279297,0.0,0.0,0.0,-0.2009000000000043,3756.354431152373,25.0
2026-07-17 13:10:01,cn21,1,8,25.0,1549.86,0.0,39.6558,50.3482,154636.6499633789,84053.00952148438,13,17,7,26.0,26.0,25.0,1549.86,0.0,39.5087,150806.243347168,25.666666666666668,1549.86,0.0,39.6247,150830.92740885416,-1.0,0.0,0.0,0.14710000000000178,3830.4066162109084,26.0
2026-07-17 13:15:02,cn21,1,8,26.0,1549.85,0.0,39.3562,50.2656,158565.99932861328,93656.54052734376,13,17,7,25.0,26.0,26.0,1549.86,0.0,39.6558,154636.6499633789,25.666666666666668,1549.8566666666666,0.0,39.5069,154669.63087972006,1.0,-0.009999999999990905,0.0,-0.2995999999999981,3929.349365234375,26.0
2026-07-17 13:20:01,cn21,1,8,26.0,1549.85,0.0,39.9295,50.3321,162476.84344482422,103146.45904541016,13,17,7,26.0,25.0,26.0,1549.85,0.0,39.3562,158565.99932861328,25.666666666666668,1549.8533333333332,0.0,39.647166666666664,158559.83091227213,0.0,0.0,0.0,0.5732999999999961,3910.8441162109375,26.0
2026-07-17 13:25:01,cn21,1,8,26.0,1549.85,0.0,41.5677,51.1654,166399.27911376953,112416.37872314452,13,17,7,26.0,26.0,25.0,1549.85,0.0,39.9295,162476.84344482422,26.0,1549.85,0.0,40.28446666666667,162480.7072957357,0.0,0.0,0.0,1.6382000000000048,3922.4356689453125,26.0
2026-07-17 13:30:01,cn21,1,8,26.0,1549.85,0.0,39.4771,50.2085,170230.5723876953,121832.04479980467,13,17,7,26.0,26.0,26.0,1549.85,0.0,41.5677,166399.27911376953,26.0,1549.85,0.0,40.32476666666667,166368.8983154297,0.0,0.0,0.0,-2.090600000000002,3831.2932739257812,26.0
2026-07-17 13:35:01,cn21,1,8,26.0,1549.85,0.0,39.9818,49.6094,174117.7694091797,131188.78344726562,13,17,7,26.0,26.0,26.0,1549.85,0.0,39.4771,170230.5723876953,26.0,1549.85,0.0,40.3422,170249.20697021484,0.0,0.0,0.0,0.5046999999999997,3887.197021484375,25.0
2026-07-17 13:40:01,cn21,1,8,25.0,1549.84,0.0,40.1566,49.5179,177948.5125732422,140825.32299804688,13,17,7,26.0,26.0,26.0,1549.85,0.0,39.9818,174117.7694091797,25.666666666666668,1549.8466666666666,0.0,39.871833333333335,174098.95145670572,-1.0,-0.009999999999990905,0.0,0.17479999999999762,3830.7431640625,26.0
2026-07-17 13:45:01,cn21,1,8,26.0,1549.84,0.0,39.5882,50.6781,181812.4548339844,150565.21893310547,13,17,7,25.0,26.0,26.0,1549.84,0.0,40.1566,177948.5125732422,25.666666666666668,1549.8433333333332,0.0,39.90886666666666,177959.5789388021,1.0,0.0,0.0,-0.5683999999999969,3863.9422607422166,26.0
2026-07-17 13:50:01,cn21,1,8,26.0,1549.84,0.0,39.5166,50.6471,185751.77520751956,160304.3348388672,13,17,7,26.0,25.0,26.0,1549.84,0.0,39.5882,181812.4548339844,25.666666666666668,1549.84,0.0,39.7538,181837.58087158206,0.0,0.0,0.0,-0.07160000000000366,3939.3203735351562,25.0
2026-07-17 13:55:01,cn21,1,8,25.0,1549.84,0.0,39.5085,50.3553,189505.52911376956,169957.48431396484,13,17,7,26.0,26.0,25.0,1549.84,0.0,39.5166,185751.77520751956,25.666666666666668,1549.84,0.0,39.53776666666666,185689.91971842453,-1.0,0.0,0.0,-0.008099999999998886,3753.75390625,26.0
2026-07-17 14:00:01,cn21,1,8,26.0,1549.84,0.0,39.6978,50.2727,193356.0965576172,179606.4037475586,14,17,7,25.0,26.0,26.0,1549.84,0.0,39.5085,189505.52911376956,25.666666666666668,1549.84,0.0,39.5743,189537.80029296875,1.0,0.0,0.0,0.1893000000000029,3850.567443847627,27.0
2026-07-17 14:05:01,cn21,1,8,27.0,1549.84,0.0,39.3859,49.934,197137.596496582,189235.2730102539,14,17,7,26.0,25.0,26.0,1549.84,0.0,39.6978,193356.0965576172,26.0,1549.84,0.0,39.53073333333333,193333.0740559896,1.0,0.0,0.0,-0.3119000000000014,3781.4999389648146,26.0
2026-07-17 14:10:01,cn21,1,8,26.0,1549.83,0.0,40.133,50.2674,201040.55334472656,198772.5508422852,14,17,7,27.0,26.0,25.0,1549.84,0.0,39.3859,197137.596496582,26.333333333333332,1549.8366666666668,0.0,39.7389,197178.08213297525,-1.0,-0.009999999999990905,0.0,0.7471000000000032,3902.9568481445604,26.0
2026-07-17 14:15:02,cn21,1,8,26.0,1549.83,0.0,39.8437,50.0101,204948.29345703125,208426.4210205078,14,17,7,26.0,27.0,26.0,1549.83,0.0,40.133,201040.55334472656,26.333333333333332,1549.8333333333333,0.0,39.787533333333336,201042.14776611328,0.0,0.0,0.0,-0.28930000000000433,3907.7401123046875,25.0
2026-07-17 14:20:01,cn21,1,8,25.0,1549.83,0.0,39.2863,50.0222,208755.31427001956,217962.08392333984,14,17,7,26.0,26.0,27.0,1549.83,0.0,39.8437,204948.29345703125,25.666666666666668,1549.83,0.0,39.75433333333333,204914.72035725912,-1.0,0.0,0.0,-0.5574000000000012,3807.0208129883104,27.0
2026-07-17 14:25:01,cn21,1,8,27.0,1549.83,0.0,39.5594,50.1286,212562.35479736328,227592.13079833984,14,17,7,25.0,26.0,26.0,1549.83,0.0,39.2863,208755.31427001956,26.0,1549.83,0.0,39.56313333333333,208755.32084147134,2.0,0.0,0.0,0.27309999999999945,3807.040527343721,26.0
2026-07-17 14:30:01,cn21,1,8,26.0,1549.77,0.0,39.152,49.8862,216247.61279296875,237116.64526367188,14,17,7,27.0,25.0,26.0,1549.83,0.0,39.5594,212562.35479736328,26.0,1549.8100000000002,0.0,39.332566666666665,212521.7606201172,-1.0,-0.05999999999994543,0.0,-0.40739999999999554,3685.2579956054688,27.0
2026-07-17 14:35:01,cn21,1,8,27.0,1549.76,0.0,39.537,49.8811,219961.70245361328,246499.8501586914,14,17,7,26.0,27.0,25.0,1549.77,0.0,39.152,216247.61279296875,26.666666666666668,1549.7866666666666,0.0,39.416133333333335,216257.22334798178,1.0,-0.009999999999990905,0.0,0.384999999999998,3714.0896606445312,26.0
2026-07-17 14:40:02,cn21,1,8,26.0,1549.7,0.0,39.4071,49.8663,223736.017578125,255951.7991333008,14,17,7,27.0,26.0,27.0,1549.76,0.0,39.537,219961.70245361328,26.333333333333332,1549.743333333333,0.0,39.36536666666667,219981.7776082357,-1.0,-0.05999999999994543,0.0,-0.12989999999999924,3774.3151245117188,26.0
2026-07-17 14:45:01,cn21,1,8,26.0,1549.63,0.0,39.445,49.9563,227495.95068359372,3260.271545410156,14,17,7,26.0,27.0,26.0,1549.7,0.0,39.4071,223736.017578125,26.333333333333332,1549.6966666666667,0.0,39.463033333333335,223731.22357177734,0.0,-0.06999999999993634,0.0,0.03790000000000049,3759.933105468721,25.0
2026-07-17 14:50:01,cn21,1,8,25.0,1549.63,0.0,39.4797,49.0252,231426.4213256836,12690.103454589844,14,17,7,26.0,26.0,27.0,1549.63,0.0,39.445,227495.95068359372,25.666666666666668,1549.6533333333334,0.0,39.44393333333334,227552.79652913412,-1.0,0.0,0.0,0.03470000000000084,3930.470642089873,26.0
2026-07-17 14:55:01,cn21,1,8,26.0,1549.63,0.0,39.6166,50.6007,235299.0444946289,22142.029174804688,14,17,7,25.0,26.0,26.0,1549.63,0.0,39.4797,231426.4213256836,25.666666666666668,1549.63,0.0,39.51376666666666,231407.1388346354,1.0,0.0,0.0,0.13689999999999714,3872.6231689453125,26.0
2026-07-17 15:00:01,cn21,1,8,26.0,1549.65,0.0,39.7634,49.8586,239173.1103515625,31648.50537109375,15,17,7,26.0,25.0,26.0,1549.63,0.0,39.6166,235299.0444946289,25.666666666666668,1549.6366666666665,0.0,39.6199,235299.525390625,0.0,0.01999999999998181,0.0,0.14679999999999893,3874.0658569335938,25.0
2026-07-17 15:05:02,cn21,1,8,25.0,1549.64,0.0,39.6385,49.9221,243013.49310302731,41155.439697265625,15,17,7,26.0,26.0,25.0,1549.65,0.0,39.7634,239173.1103515625,25.666666666666668,1549.64,0.0,39.67283333333333,239161.8826497396,-1.0,-0.009999999999990905,0.0,-0.12489999999999668,3840.3827514648146,26.0
2026-07-17 15:10:01,cn21,1,8,26.0,1549.64,0.0,40.1375,49.5599,246932.1407470703,50621.60711669922,15,17,7,25.0,26.0,26.0,1549.64,0.0,39.6385,243013.49310302731,25.666666666666668,1549.6433333333334,0.0,39.846466666666664,243039.58140055338,1.0,0.0,0.0,0.49900000000000233,3918.647644042998,26.0
2026-07-17 15:15:01,cn21,1,8,26.0,1549.64,0.0,39.4048,49.0524,250871.73114013672,60046.0419921875,15,17,7,26.0,25.0,26.0,1549.64,0.0,40.1375,246932.1407470703,25.666666666666668,1549.64,0.0,39.726933333333335,246939.12166341147,0.0,0.0,0.0,-0.7327000000000012,3939.5903930664062,26.0
2026-07-17 15:20:01,cn21,1,8,26.0,1549.58,0.0,39.4987,50.143,254782.106262207,69462.62322998047,15,17,7,26.0,26.0,25.0,1549.64,0.0,39.4048,250871.73114013672,26.0,1549.62,0.0,39.68033333333333,250861.99271647134,0.0,-0.060000000000172804,0.0,0.09389999999999787,3910.3751220702834,25.0
2026-07-17 15:25:01,cn21,1,8,25.0,1549.57,0.0,39.2355,49.592,258775.30200195312,78883.5224609375,15,17,7,26.0,26.0,26.0,1549.58,0.0,39.4987,254782.106262207,25.666666666666668,1549.5966666666666,0.0,39.37966666666667,254809.71313476562,-1.0,-0.009999999999990905,0.0,-0.26319999999999766,3993.195739746123,26.0
2026-07-17 15:30:01,cn21,1,8,26.0,1549.51,0.0,39.4898,49.2467,470.2927856445313,88222.06689453125,15,17,7,25.0,26.0,26.0,1549.57,0.0,39.2355,258775.30200195312,25.666666666666668,1549.5533333333333,0.0,39.40800000000001,171342.56701660156,1.0,-0.05999999999994543,0.0,0.25430000000000064,-258305.0092163086,26.0
2026-07-17 15:35:01,cn21,1,8,26.0,1549.45,0.0,39.5774,49.9522,4324.6915283203125,97560.79565429688,15,17,7,26.0,25.0,26.0,1549.51,0.0,39.4898,470.2927856445313,25.666666666666668,1549.51,0.0,39.43423333333333,87856.76210530598,0.0,-0.05999999999994543,0.0,0.0875999999999948,3854.3987426757812,26.0
2026-07-17 15:40:01,cn21,1,8,26.0,1549.45,0.0,39.1258,49.309,8031.54315185547,106969.54760742188,15,17,7,26.0,26.0,25.0,1549.45,0.0,39.5774,4324.6915283203125,26.0,1549.47,0.0,39.39766666666666,4275.5091552734375,0.0,0.0,0.0,-0.4515999999999991,3706.851623535157,26.0
2026-07-17 15:45:01,cn21,1,8,26.0,1549.44,0.0,39.4651,50.0421,11784.343627929688,116406.76940917967,15,17,7,26.0,26.0,26.0,1549.45,0.0,39.1258,8031.54315185547,26.0,1549.4466666666667,0.0,39.38943333333333,8046.859436035156,0.0,-0.009999999999990905,0.0,0.3393000000000015,3752.800476074218,26.0
2026-07-17 15:50:01,cn21,1,8,26.0,1549.25,0.0,39.346,49.4657,15651.786865234377,125832.8198852539,15,17,7,26.0,26.0,26.0,1549.44,0.0,39.4651,11784.343627929688,26.0,1549.38,0.0,39.3123,11822.557881673178,0.0,-0.19000000000005457,0.0,-0.11910000000000309,3867.4432373046893,26.0
2026-07-17 15:55:01,cn21,1,8,26.0,1549.04,0.0,39.4134,49.793,19379.29656982422,135259.35455322266,15,17,7,26.0,26.0,26.0,1549.25,0.0,39.346,15651.786865234377,26.0,1549.2433333333336,0.0,39.408166666666666,15605.142354329428,0.0,-0.21000000000003638,0.0,0.06740000000000634,3727.509704589842,26.0
2026-07-17 16:00:01,cn21,1,8,26.0,1549.03,0.0,39.2477,49.5428,23143.927978515625,144705.70642089844,16,17,7,26.0,26.0,26.0,1549.04,0.0,39.4134,19379.29656982422,26.0,1549.1066666666666,0.0,39.3357,19391.670471191406,0.0,-0.009999999999990905,0.0,-0.16570000000000107,3764.6314086914062,25.0
2026-07-17 16:05:01,cn21,1,8,25.0,1549.03,0.0,39.2333,49.5402,26936.554626464844,154162.4086303711,16,17,7,26.0,26.0,26.0,1549.03,0.0,39.2477,23143.927978515625,25.666666666666668,1549.033333333333,0.0,39.29813333333333,23153.259724934895,-1.0,0.0,0.0,-0.014400000000001967,3792.6266479492188,26.0
